frame_idx,timestamp_s,tap_idx,range_m,magnitude,threshold,range_rate_m_s
3117,8.055524,25,3.75,16792.90625,14038.570557,-1.4081
3118,8.057786,21,3.15,23121.390625,17743.191189,-1.8774
3118,8.057786,25,3.75,16792.90625,14038.570557,-1.4081
3119,8.060047,21,3.15,23121.390625,17743.191189,-1.8774
3119,8.060047,25,3.75,16792.90625,14038.570557,-1.4081
3120,8.062308,21,3.15,23121.390625,17743.191189,-1.8774
3120,8.062308,25,3.75,16792.90625,14038.570557,-1.4081
3121,8.065007,21,3.15,23121.390625,17743.191189,-1.8774
3121,8.065007,25,3.75,16792.90625,14038.570557,-1.4081
3122,8.067706,21,3.15,23121.390625,17743.191189,-1.8774
3122,8.067706,25,3.75,16792.90625,14038.570557,-1.4081
3123,8.070404,21,3.15,23121.390625,17743.191189,-1.8774
3123,8.070404,25,3.75,16792.90625,14038.570557,-1.4081
3124,8.073103,21,3.15,23121.390625,17743.191189,-1.8774
3124,8.073103,25,3.75,16792.90625,14038.570557,-1.4081
3125,8.073685,21,3.15,23121.390625,17743.191189,-1.8774
3125,8.073685,25,3.75,16792.90625,14038.570557,-1.4081
3126,8.074268,21,3.15,23121.390625,17743.191189,-1.8774
3126,8.074268,25,3.75,16792.90625,14038.570557,-1.4081
3127,8.07485,21,3.15,23121.390625,17743.191189,-1.8774
3127,8.07485,25,3.75,16792.90625,14038.570557,-1.4081
3128,8.075432,21,3.15,23121.390625,17743.191189,-1.8774
3128,8.075432,25,3.75,16792.90625,14038.570557,-1.4081
3129,8.077128,21,3.15,23121.390625,17743.191189,-1.8774
3129,8.077128,25,3.75,16792.90625,14038.570557,-1.4081
3130,8.078824,21,3.15,23121.390625,17743.191189,-1.8774
3130,8.078824,25,3.75,16792.90625,14038.570557,-1.4081
3131,8.080519,21,3.15,23121.390625,17743.191189,-1.8774
3131,8.080519,25,3.75,16792.90625,14038.570557,-1.4081
3132,8.082215,21,3.15,23121.390625,17743.191189,-1.8774
3132,8.082215,25,3.75,16792.90625,14038.570557,-1.4081
3133,8.084793,21,3.15,23121.390625,17743.191189,-1.8774
3133,8.084793,25,3.75,16792.90625,14038.570557,-1.4081
3134,8.087371,21,3.15,23121.390625,17743.191189,-1.8774
3134,8.087371,25,3.75,16792.90625,14038.570557,-1.4081
3135,8.089949,21,3.15,23121.390625,17743.191189,-1.8774
3135,8.089949,25,3.75,16792.90625,14038.570557,-1.4081
3136,8.092526,23,3.45,20199.150391,8881.392491,-1.5124
3136,8.092526,22,3.3,18375.416016,12753.695094,-1.8774
3137,8.094993,23,3.45,20199.150391,8881.392491,-1.5124
3137,8.094993,22,3.3,18375.416016,12753.695094,-1.8774
3138,8.097459,23,3.45,20199.150391,8881.392491,-1.5124
3138,8.097459,22,3.3,18375.416016,12753.695094,-1.8774
3139,8.099926,23,3.45,20199.150391,8881.392491,-1.5124
3139,8.099926,22,3.3,18375.416016,12753.695094,-1.8774
3140,8.102392,23,3.45,20199.150391,8881.392491,-1.5124
3140,8.102392,22,3.3,18375.416016,12753.695094,-1.8774
3141,8.103199,23,3.45,20199.150391,8881.392491,-1.5124
3141,8.103199,22,3.3,18375.416016,12753.695094,-1.8774
3142,8.104005,23,3.45,20199.150391,8881.392491,-1.5124
3142,8.104005,22,3.3,18375.416016,12753.695094,-1.8774
3143,8.104811,23,3.45,20199.150391,8881.392491,-1.5124
3143,8.104811,22,3.3,18375.416016,12753.695094,-1.8774
3144,8.105618,23,3.45,20199.150391,8881.392491,-1.5124
3144,8.105618,22,3.3,18375.416016,12753.695094,-1.8774
3145,8.107305,23,3.45,20199.150391,8881.392491,-1.5124
3145,8.107305,22,3.3,18375.416016,12753.695094,-1.8774
3146,8.108992,23,3.45,20199.150391,8881.392491,-1.5124
3146,8.108992,22,3.3,18375.416016,12753.695094,-1.8774
3147,8.110678,23,3.45,20199.150391,8881.392491,-1.5124
3147,8.110678,22,3.3,18375.416016,12753.695094,-1.8774
3148,8.112365,23,3.45,20199.150391,8881.392491,-1.5124
3148,8.112365,22,3.3,18375.416016,12753.695094,-1.8774
3149,8.113466,23,3.45,20199.150391,8881.392491,-1.5124
3149,8.113466,22,3.3,18375.416016,12753.695094,-1.8774
3150,8.114567,23,3.45,20199.150391,8881.392491,-1.5124
3150,8.114567,22,3.3,18375.416016,12753.695094,-1.8774
3151,8.119016,23,3.45,20199.150391,8881.392491,-1.5124
3151,8.119016,22,3.3,18375.416016,12753.695094,-1.8774
3152,8.123465,23,3.45,20199.150391,8881.392491,-1.5124
3152,8.123465,22,3.3,18375.416016,12753.695094,-1.8774
3153,8.127914,23,3.45,20199.150391,8881.392491,-1.5124
3153,8.127914,22,3.3,18375.416016,12753.695094,-1.8774
3154,8.132363,23,3.45,20199.150391,8881.392491,-1.5124
3154,8.132363,22,3.3,18375.416016,12753.695094,-1.8774
3155,8.132854,23,3.45,20199.150391,8881.392491,-1.5124
3155,8.132854,22,3.3,18375.416016,12753.695094,-1.8774
3156,8.133345,23,3.45,20199.150391,8881.392491,-1.5124
3156,8.133345,22,3.3,18375.416016,12753.695094,-1.8774
3157,8.133836,23,3.45,20199.150391,8881.392491,-1.5124
3157,8.133836,22,3.3,18375.416016,12753.695094,-1.8774
3158,8.134328,23,3.45,20199.150391,8881.392491,-1.5124
3158,8.134328,22,3.3,18375.416016,12753.695094,-1.8774
3159,8.136533,23,3.45,20199.150391,8881.392491,-1.5124
3159,8.136533,22,3.3,18375.416016,12753.695094,-1.8774
3160,8.138739,23,3.45,20199.150391,8881.392491,-1.5124
3160,8.138739,22,3.3,18375.416016,12753.695094,-1.8774
3161,8.140945,23,3.45,20199.150391,8881.392491,-1.5124
3161,8.140945,22,3.3,18375.416016,12753.695094,-1.8774
3162,8.143151,23,3.45,20199.150391,8881.392491,-1.5124
3162,8.143151,22,3.3,18375.416016,12753.695094,-1.8774
3163,8.144571,23,3.45,20199.150391,8881.392491,-1.5124
3163,8.144571,22,3.3,18375.416016,12753.695094,-1.8774
3164,8.14599,23,3.45,20199.150391,8881.392491,-1.5124
3164,8.14599,22,3.3,18375.416016,12753.695094,-1.8774
3165,8.14741,23,3.45,20199.150391,8881.392491,-1.5124
3165,8.14741,22,3.3,18375.416016,12753.695094,-1.8774
3166,8.14883,23,3.45,20199.150391,8881.392491,-1.5124
3166,8.14883,22,3.3,18375.416016,12753.695094,-1.8774
3167,8.152439,23,3.45,20199.150391,8881.392491,-1.5124
3167,8.152439,22,3.3,18375.416016,12753.695094,-1.8774
3168,8.156048,23,3.45,20199.150391,8881.392491,-1.5124
3168,8.156048,22,3.3,18375.416016,12753.695094,-1.8774
3169,8.159656,23,3.45,20199.150391,8881.392491,-1.5124
3169,8.159656,22,3.3,18375.416016,12753.695094,-1.8774
3170,8.163265,23,3.45,20199.150391,8881.392491,-1.5124
3170,8.163265,22,3.3,18375.416016,12753.695094,-1.8774
3171,8.164692,23,3.45,20199.150391,8881.392491,-1.5124
3171,8.164692,22,3.3,18375.416016,12753.695094,-1.8774
3172,8.16612,23,3.45,20199.150391,8881.392491,-1.5124
3172,8.16612,22,3.3,18375.416016,12753.695094,-1.8774
3173,8.167547,23,3.45,20199.150391,8881.392491,-1.5124
3173,8.167547,22,3.3,18375.416016,12753.695094,-1.8774
3174,8.168975,23,3.45,20199.150391,8881.392491,-1.5124
3174,8.168975,22,3.3,18375.416016,12753.695094,-1.8774
3175,8.17059,23,3.45,20199.150391,8881.392491,-1.5124
3175,8.17059,22,3.3,18375.416016,12753.695094,-1.8774
3176,8.172206,23,3.45,20199.150391,8881.392491,-1.5124
3176,8.172206,22,3.3,18375.416016,12753.695094,-1.8774
3177,8.173821,23,3.45,20199.150391,8881.392491,-1.5124
3177,8.173821,22,3.3,18375.416016,12753.695094,-1.8774
3178,8.175436,23,3.45,20199.150391,8881.392491,-1.5124
3178,8.175436,22,3.3,18375.416016,12753.695094,-1.8774
3179,8.176896,23,3.45,20199.150391,8881.392491,-1.5124
3179,8.176896,22,3.3,18375.416016,12753.695094,-1.8774
3180,8.178356,23,3.45,20199.150391,8881.392491,-1.5124
3180,8.178356,22,3.3,18375.416016,12753.695094,-1.8774
3181,8.179815,23,3.45,20199.150391,8881.392491,-1.5124
3181,8.179815,22,3.3,18375.416016,12753.695094,-1.8774
3182,8.181275,23,3.45,20199.150391,8881.392491,-1.5124
3182,8.181275,22,3.3,18375.416016,12753.695094,-1.8774
3183,8.183439,23,3.45,20199.150391,8881.392491,-1.5124
3183,8.183439,22,3.3,18375.416016,12753.695094,-1.8774
3184,8.185603,23,3.45,20199.150391,8881.392491,-1.5124
3184,8.185603,22,3.3,18375.416016,12753.695094,-1.8774
3185,8.187767,23,3.45,20199.150391,8881.392491,-1.5124
3185,8.187767,22,3.3,18375.416016,12753.695094,-1.8774
3186,8.189931,23,3.45,20199.150391,8881.392491,-1.5124
3186,8.189931,22,3.3,18375.416016,12753.695094,-1.8774
3187,8.191909,23,3.45,20199.150391,8881.392491,-1.5124
3187,8.191909,22,3.3,18375.416016,12753.695094,-1.8774
3188,8.193887,23,3.45,20199.150391,8881.392491,-1.5124
3188,8.193887,22,3.3,18375.416016,12753.695094,-1.8774
3189,8.195865,23,3.45,20199.150391,8881.392491,-1.5124
3189,8.195865,22,3.3,18375.416016,12753.695094,-1.8774
3190,8.197844,23,3.45,20199.150391,8881.392491,-1.5124
3190,8.197844,22,3.3,18375.416016,12753.695094,-1.8774
3191,8.199652,23,3.45,20199.150391,8881.392491,-1.5124
3191,8.199652,22,3.3,18375.416016,12753.695094,-1.8774
3192,8.20146,23,3.45,20199.150391,8881.392491,-1.5124
3192,8.20146,22,3.3,18375.416016,12753.695094,-1.8774
3193,8.203269,23,3.45,20199.150391,8881.392491,-1.5124
3193,8.203269,22,3.3,18375.416016,12753.695094,-1.8774
3194,8.205077,23,3.45,20199.150391,8881.392491,-1.5124
3194,8.205077,22,3.3,18375.416016,12753.695094,-1.8774
3195,8.207435,23,3.45,20199.150391,8881.392491,-1.5124
3195,8.207435,22,3.3,18375.416016,12753.695094,-1.8774
3196,8.209793,23,3.45,20199.150391,8881.392491,-1.5124
3196,8.209793,22,3.3,18375.416016,12753.695094,-1.8774
3197,8.212151,23,3.45,20199.150391,8881.392491,-1.5124
3197,8.212151,22,3.3,18375.416016,12753.695094,-1.8774
3198,8.214509,23,3.45,20199.150391,8881.392491,-1.5124
3198,8.214509,22,3.3,18375.416016,12753.695094,-1.8774
3199,8.216724,23,3.45,20199.150391,8881.392491,-1.5124
3199,8.216724,22,3.3,18375.416016,12753.695094,-1.8774
3200,8.218939,23,3.45,19612.972656,11098.203584,-1.5124
3201,8.220076,23,3.45,19612.972656,11098.203584,-1.5124
3202,8.221212,23,3.45,19612.972656,11098.203584,-1.5124
3203,8.222349,23,3.45,19612.972656,11098.203584,-1.5124
3204,8.223485,23,3.45,19612.972656,11098.203584,-1.5124
3205,8.225768,23,3.45,19612.972656,11098.203584,-1.5124
3206,8.228051,23,3.45,19612.972656,11098.203584,-1.5124
3207,8.230334,23,3.45,19612.972656,11098.203584,-1.5124
3208,8.232617,23,3.45,19612.972656,11098.203584,-1.5124
3209,8.235001,23,3.45,19612.972656,11098.203584,-1.5124
3210,8.237385,23,3.45,19612.972656,11098.203584,-1.5124
3211,8.23977,23,3.45,19612.972656,11098.203584,-1.5124
3212,8.242154,23,3.45,19612.972656,11098.203584,-1.5124
3213,8.242639,23,3.45,19612.972656,11098.203584,-1.5124
3214,8.243124,23,3.45,19612.972656,11098.203584,-1.5124
3215,8.24361,23,3.45,19612.972656,11098.203584,-1.5124
3216,8.244095,23,3.45,19612.972656,11098.203584,-1.5124
3217,8.246126,23,3.45,19612.972656,11098.203584,-1.5124
3218,8.248156,23,3.45,19612.972656,11098.203584,-1.5124
3219,8.250186,23,3.45,19612.972656,11098.203584,-1.5124
3220,8.252217,23,3.45,19612.972656,11098.203584,-1.5124
3221,8.254696,23,3.45,19612.972656,11098.203584,-1.5124
3222,8.257176,23,3.45,19612.972656,11098.203584,-1.5124
3223,8.259656,23,3.45,19612.972656,11098.203584,-1.5124
3224,8.262136,23,3.45,19612.972656,11098.203584,-1.5124
3225,8.262548,23,3.45,19612.972656,11098.203584,-1.5124
3226,8.262961,23,3.45,19612.972656,11098.203584,-1.5124
3227,8.263373,23,3.45,19612.972656,11098.203584,-1.5124
3228,8.263786,23,3.45,19612.972656,11098.203584,-1.5124
3229,8.265893,23,3.45,19612.972656,11098.203584,-1.5124
3230,8.268001,23,3.45,19612.972656,11098.203584,-1.5124
3231,8.270108,23,3.45,19612.972656,11098.203584,-1.5124
3232,8.272216,23,3.45,19612.972656,11098.203584,-1.5124
3233,8.279723,23,3.45,19612.972656,11098.203584,-1.5124
3234,8.287231,23,3.45,19612.972656,11098.203584,-1.5124
3235,8.294739,23,3.45,19612.972656,11098.203584,-1.5124
3236,8.302246,23,3.45,19612.972656,11098.203584,-1.5124
3237,8.303174,23,3.45,19612.972656,11098.203584,-1.5124
3238,8.304102,23,3.45,19612.972656,11098.203584,-1.5124
3239,8.305029,23,3.45,19612.972656,11098.203584,-1.5124
3240,8.305957,23,3.45,19612.972656,11098.203584,-1.5124
3241,8.306837,23,3.45,19612.972656,11098.203584,-1.5124
3242,8.307716,23,3.45,19612.972656,11098.203584,-1.5124
3243,8.308596,23,3.45,19612.972656,11098.203584,-1.5124
3244,8.309476,23,3.45,19612.972656,11098.203584,-1.5124
3245,8.310366,23,3.45,19612.972656,11098.203584,-1.5124
3246,8.311256,23,3.45,19612.972656,11098.203584,-1.5124
3247,8.312146,23,3.45,19612.972656,11098.203584,-1.5124
3248,8.313036,23,3.45,19612.972656,11098.203584,-1.5124
3249,8.315365,23,3.45,19612.972656,11098.203584,-1.5124
3250,8.317695,23,3.45,19612.972656,11098.203584,-1.5124
3251,8.320024,23,3.45,19612.972656,11098.203584,-1.5124
3252,8.322354,23,3.45,19612.972656,11098.203584,-1.5124
3253,8.324978,23,3.45,19612.972656,11098.203584,-1.5124
3254,8.327603,23,3.45,19612.972656,11098.203584,-1.5124
3255,8.330227,23,3.45,19612.972656,11098.203584,-1.5124
3256,8.332852,23,3.45,19612.972656,11098.203584,-1.5124
3257,8.33353,23,3.45,19612.972656,11098.203584,-1.5124
3258,8.334208,23,3.45,19612.972656,11098.203584,-1.5124
3259,8.334887,23,3.45,19612.972656,11098.203584,-1.5124
3260,8.335565,23,3.45,19612.972656,11098.203584,-1.5124
3261,8.337187,23,3.45,19612.972656,11098.203584,-1.5124
3262,8.338809,23,3.45,19612.972656,11098.203584,-1.5124
3263,8.34043,23,3.45,19612.972656,11098.203584,-1.5124
3264,8.342052,23,3.45,16255.485352,12666.452556,-1.5124
3264,8.342052,26,3.9,9825.568359,7213.735805,-1.9817
3265,8.344652,23,3.45,16255.485352,12666.452556,-1.5124
3265,8.344652,26,3.9,9825.568359,7213.735805,-1.9817
3266,8.347253,23,3.45,16255.485352,12666.452556,-1.5124
3266,8.347253,26,3.9,9825.568359,7213.735805,-1.9817
3267,8.349854,23,3.45,16255.485352,12666.452556,-1.5124
3267,8.349854,26,3.9,9825.568359,7213.735805,-1.9817
3268,8.352455,23,3.45,16255.485352,12666.452556,-1.5124
3268,8.352455,26,3.9,9825.568359,7213.735805,-1.9817
3269,8.354861,23,3.45,16255.485352,12666.452556,-1.5124
3269,8.354861,26,3.9,9825.568359,7213.735805,-1.9817
3270,8.357267,23,3.45,16255.485352,12666.452556,-1.5124
3270,8.357267,26,3.9,9825.568359,7213.735805,-1.9817
3271,8.359673,23,3.45,16255.485352,12666.452556,-1.5124
3271,8.359673,26,3.9,9825.568359,7213.735805,-1.9817
3272,8.362079,23,3.45,16255.485352,12666.452556,-1.5124
3272,8.362079,26,3.9,9825.568359,7213.735805,-1.9817
3273,8.362737,23,3.45,16255.485352,12666.452556,-1.5124
3273,8.362737,26,3.9,9825.568359,7213.735805,-1.9817
3274,8.363394,23,3.45,16255.485352,12666.452556,-1.5124
3274,8.363394,26,3.9,9825.568359,7213.735805,-1.9817
3275,8.364052,23,3.45,16255.485352,12666.452556,-1.5124
3275,8.364052,26,3.9,9825.568359,7213.735805,-1.9817
3276,8.36471,23,3.45,16255.485352,12666.452556,-1.5124
3276,8.36471,26,3.9,9825.568359,7213.735805,-1.9817
3277,8.369413,23,3.45,16255.485352,12666.452556,-1.5124
3277,8.369413,26,3.9,9825.568359,7213.735805,-1.9817
3278,8.374116,23,3.45,16255.485352,12666.452556,-1.5124
3278,8.374116,26,3.9,9825.568359,7213.735805,-1.9817
3279,8.378819,23,3.45,16255.485352,12666.452556,-1.5124
3279,8.378819,26,3.9,9825.568359,7213.735805,-1.9817
3280,8.383522,23,3.45,16255.485352,12666.452556,-1.5124
3280,8.383522,26,3.9,9825.568359,7213.735805,-1.9817
3281,8.38456,23,3.45,16255.485352,12666.452556,-1.5124
3281,8.38456,26,3.9,9825.568359,7213.735805,-1.9817
3282,8.385598,23,3.45,16255.485352,12666.452556,-1.5124
3282,8.385598,26,3.9,9825.568359,7213.735805,-1.9817
3283,8.386636,23,3.45,16255.485352,12666.452556,-1.5124
3283,8.386636,26,3.9,9825.568359,7213.735805,-1.9817
3284,8.387674,23,3.45,16255.485352,12666.452556,-1.5124
3284,8.387674,26,3.9,9825.568359,7213.735805,-1.9817
3285,8.389368,23,3.45,16255.485352,12666.452556,-1.5124
3285,8.389368,26,3.9,9825.568359,7213.735805,-1.9817
3286,8.391062,23,3.45,16255.485352,12666.452556,-1.5124
3286,8.391062,26,3.9,9825.568359,7213.735805,-1.9817
3287,8.392756,23,3.45,16255.485352,12666.452556,-1.5124
3287,8.392756,26,3.9,9825.568359,7213.735805,-1.9817
3288,8.394449,23,3.45,16255.485352,12666.452556,-1.5124
3288,8.394449,26,3.9,9825.568359,7213.735805,-1.9817
3289,8.395991,23,3.45,16255.485352,12666.452556,-1.5124
3289,8.395991,26,3.9,9825.568359,7213.735805,-1.9817
3290,8.397532,23,3.45,16255.485352,12666.452556,-1.5124
3290,8.397532,26,3.9,9825.568359,7213.735805,-1.9817
3291,8.399074,23,3.45,16255.485352,12666.452556,-1.5124
3291,8.399074,26,3.9,9825.568359,7213.735805,-1.9817
3292,8.400615,23,3.45,16255.485352,12666.452556,-1.5124
3292,8.400615,26,3.9,9825.568359,7213.735805,-1.9817
3293,8.401946,23,3.45,16255.485352,12666.452556,-1.5124
3293,8.401946,26,3.9,9825.568359,7213.735805,-1.9817
3294,8.403277,23,3.45,16255.485352,12666.452556,-1.5124
3294,8.403277,26,3.9,9825.568359,7213.735805,-1.9817
3295,8.404059,23,3.45,16255.485352,12666.452556,-1.5124
3295,8.404059,26,3.9,9825.568359,7213.735805,-1.9817
3296,8.404841,23,3.45,16255.485352,12666.452556,-1.5124
3296,8.404841,26,3.9,9825.568359,7213.735805,-1.9817
3297,8.405622,23,3.45,16255.485352,12666.452556,-1.5124
3297,8.405622,26,3.9,9825.568359,7213.735805,-1.9817
3298,8.406404,23,3.45,16255.485352,12666.452556,-1.5124
3298,8.406404,26,3.9,9825.568359,7213.735805,-1.9817
3299,8.410323,23,3.45,16255.485352,12666.452556,-1.5124
3299,8.410323,26,3.9,9825.568359,7213.735805,-1.9817
3300,8.414242,23,3.45,16255.485352,12666.452556,-1.5124
3300,8.414242,26,3.9,9825.568359,7213.735805,-1.9817
3301,8.418161,23,3.45,16255.485352,12666.452556,-1.5124
3301,8.418161,26,3.9,9825.568359,7213.735805,-1.9817
3302,8.42208,23,3.45,16255.485352,12666.452556,-1.5124
3302,8.42208,26,3.9,9825.568359,7213.735805,-1.9817
3303,8.422521,23,3.45,16255.485352,12666.452556,-1.5124
3303,8.422521,26,3.9,9825.568359,7213.735805,-1.9817
3304,8.422963,23,3.45,16255.485352,12666.452556,-1.5124
3304,8.422963,26,3.9,9825.568359,7213.735805,-1.9817
3305,8.423404,23,3.45,16255.485352,12666.452556,-1.5124
3305,8.423404,26,3.9,9825.568359,7213.735805,-1.9817
3306,8.423845,23,3.45,16255.485352,12666.452556,-1.5124
3306,8.423845,26,3.9,9825.568359,7213.735805,-1.9817
3307,8.425896,23,3.45,16255.485352,12666.452556,-1.5124
3307,8.425896,26,3.9,9825.568359,7213.735805,-1.9817
3308,8.427947,23,3.45,16255.485352,12666.452556,-1.5124
3308,8.427947,26,3.9,9825.568359,7213.735805,-1.9817
3309,8.429997,23,3.45,16255.485352,12666.452556,-1.5124
3309,8.429997,26,3.9,9825.568359,7213.735805,-1.9817
3310,8.432048,23,3.45,16255.485352,12666.452556,-1.5124
3310,8.432048,26,3.9,9825.568359,7213.735805,-1.9817
3311,8.4346,23,3.45,16255.485352,12666.452556,-1.5124
3311,8.4346,26,3.9,9825.568359,7213.735805,-1.9817
3312,8.437151,23,3.45,16255.485352,12666.452556,-1.5124
3312,8.437151,26,3.9,9825.568359,7213.735805,-1.9817
3313,8.439703,23,3.45,16255.485352,12666.452556,-1.5124
3313,8.439703,26,3.9,9825.568359,7213.735805,-1.9817
3314,8.442255,23,3.45,16255.485352,12666.452556,-1.5124
3314,8.442255,26,3.9,9825.568359,7213.735805,-1.9817
3315,8.442625,23,3.45,16255.485352,12666.452556,-1.5124
3315,8.442625,26,3.9,9825.568359,7213.735805,-1.9817
3316,8.442995,23,3.45,16255.485352,12666.452556,-1.5124
3316,8.442995,26,3.9,9825.568359,7213.735805,-1.9817
3317,8.443365,23,3.45,16255.485352,12666.452556,-1.5124
3317,8.443365,26,3.9,9825.568359,7213.735805,-1.9817
3318,8.443735,23,3.45,16255.485352,12666.452556,-1.5124
3318,8.443735,26,3.9,9825.568359,7213.735805,-1.9817
3319,8.445911,23,3.45,16255.485352,12666.452556,-1.5124
3319,8.445911,26,3.9,9825.568359,7213.735805,-1.9817
3320,8.448087,23,3.45,16255.485352,12666.452556,-1.5124
3320,8.448087,26,3.9,9825.568359,7213.735805,-1.9817
3321,8.450262,23,3.45,16255.485352,12666.452556,-1.5124
3321,8.450262,26,3.9,9825.568359,7213.735805,-1.9817
3322,8.452438,23,3.45,16255.485352,12666.452556,-1.5124
3322,8.452438,26,3.9,9825.568359,7213.735805,-1.9817
3323,8.454858,23,3.45,16255.485352,12666.452556,-1.5124
3323,8.454858,26,3.9,9825.568359,7213.735805,-1.9817
3324,8.457279,23,3.45,16255.485352,12666.452556,-1.5124
3324,8.457279,26,3.9,9825.568359,7213.735805,-1.9817
3325,8.459699,23,3.45,16255.485352,12666.452556,-1.5124
3325,8.459699,26,3.9,9825.568359,7213.735805,-1.9817
3326,8.462119,23,3.45,16255.485352,12666.452556,-1.5124
3326,8.462119,26,3.9,9825.568359,7213.735805,-1.9817
3327,8.464676,23,3.45,16255.485352,12666.452556,-1.5124
3327,8.464676,26,3.9,9825.568359,7213.735805,-1.9817
3328,8.467232,24,3.6,12497.916016,11711.398075,-1.5124
3328,8.467232,26,3.9,10415.09082,10090.472355,-1.9296
3328,8.467232,26,3.9,8540.496094,4823.037406,-1.9817
3329,8.469789,24,3.6,12497.916016,11711.398075,-1.5124
3329,8.469789,26,3.9,10415.09082,10090.472355,-1.9296
3329,8.469789,26,3.9,8540.496094,4823.037406,-1.9817
3330,8.472345,24,3.6,12497.916016,11711.398075,-1.5124
3330,8.472345,26,3.9,10415.09082,10090.472355,-1.9296
3330,8.472345,26,3.9,8540.496094,4823.037406,-1.9817
3331,8.472945,24,3.6,12497.916016,11711.398075,-1.5124
3331,8.472945,26,3.9,10415.09082,10090.472355,-1.9296
3331,8.472945,26,3.9,8540.496094,4823.037406,-1.9817
3332,8.473546,24,3.6,12497.916016,11711.398075,-1.5124
3332,8.473546,26,3.9,10415.09082,10090.472355,-1.9296
3332,8.473546,26,3.9,8540.496094,4823.037406,-1.9817
3333,8.474146,24,3.6,12497.916016,11711.398075,-1.5124
3333,8.474146,26,3.9,10415.09082,10090.472355,-1.9296
3333,8.474146,26,3.9,8540.496094,4823.037406,-1.9817
3334,8.474746,24,3.6,12497.916016,11711.398075,-1.5124
3334,8.474746,26,3.9,10415.09082,10090.472355,-1.9296
3334,8.474746,26,3.9,8540.496094,4823.037406,-1.9817
3335,8.476883,24,3.6,12497.916016,11711.398075,-1.5124
3335,8.476883,26,3.9,10415.09082,10090.472355,-1.9296
3335,8.476883,26,3.9,8540.496094,4823.037406,-1.9817
3336,8.47902,24,3.6,12497.916016,11711.398075,-1.5124
3336,8.47902,26,3.9,10415.09082,10090.472355,-1.9296
3336,8.47902,26,3.9,8540.496094,4823.037406,-1.9817
3337,8.481157,24,3.6,12497.916016,11711.398075,-1.5124
3337,8.481157,26,3.9,10415.09082,10090.472355,-1.9296
3337,8.481157,26,3.9,8540.496094,4823.037406,-1.9817
3338,8.483293,24,3.6,12497.916016,11711.398075,-1.5124
3338,8.483293,26,3.9,10415.09082,10090.472355,-1.9296
3338,8.483293,26,3.9,8540.496094,4823.037406,-1.9817
3339,8.485812,24,3.6,12497.916016,11711.398075,-1.5124
3339,8.485812,26,3.9,10415.09082,10090.472355,-1.9296
3339,8.485812,26,3.9,8540.496094,4823.037406,-1.9817
3340,8.488332,24,3.6,12497.916016,11711.398075,-1.5124
3340,8.488332,26,3.9,10415.09082,10090.472355,-1.9296
3340,8.488332,26,3.9,8540.496094,4823.037406,-1.9817
3341,8.490851,24,3.6,12497.916016,11711.398075,-1.5124
3341,8.490851,26,3.9,10415.09082,10090.472355,-1.9296
3341,8.490851,26,3.9,8540.496094,4823.037406,-1.9817
3342,8.49337,24,3.6,12497.916016,11711.398075,-1.5124
3342,8.49337,26,3.9,10415.09082,10090.472355,-1.9296
3342,8.49337,26,3.9,8540.496094,4823.037406,-1.9817
3343,8.495139,24,3.6,12497.916016,11711.398075,-1.5124
3343,8.495139,26,3.9,10415.09082,10090.472355,-1.9296
3343,8.495139,26,3.9,8540.496094,4823.037406,-1.9817
3344,8.496907,24,3.6,12497.916016,11711.398075,-1.5124
3344,8.496907,26,3.9,10415.09082,10090.472355,-1.9296
3344,8.496907,26,3.9,8540.496094,4823.037406,-1.9817
3345,8.498637,24,3.6,12497.916016,11711.398075,-1.5124
3345,8.498637,26,3.9,10415.09082,10090.472355,-1.9296
3345,8.498637,26,3.9,8540.496094,4823.037406,-1.9817
3346,8.500366,24,3.6,12497.916016,11711.398075,-1.5124
3346,8.500366,26,3.9,10415.09082,10090.472355,-1.9296
3346,8.500366,26,3.9,8540.496094,4823.037406,-1.9817
3347,8.502096,24,3.6,12497.916016,11711.398075,-1.5124
3347,8.502096,26,3.9,10415.09082,10090.472355,-1.9296
3347,8.502096,26,3.9,8540.496094,4823.037406,-1.9817
3348,8.503825,24,3.6,12497.916016,11711.398075,-1.5124
3348,8.503825,26,3.9,10415.09082,10090.472355,-1.9296
3348,8.503825,26,3.9,8540.496094,4823.037406,-1.9817
3349,8.505413,24,3.6,12497.916016,11711.398075,-1.5124
3349,8.505413,26,3.9,10415.09082,10090.472355,-1.9296
3349,8.505413,26,3.9,8540.496094,4823.037406,-1.9817
3350,8.507001,24,3.6,12497.916016,11711.398075,-1.5124
3350,8.507001,26,3.9,10415.09082,10090.472355,-1.9296
3350,8.507001,26,3.9,8540.496094,4823.037406,-1.9817
3351,8.508589,24,3.6,12497.916016,11711.398075,-1.5124
3351,8.508589,26,3.9,10415.09082,10090.472355,-1.9296
3351,8.508589,26,3.9,8540.496094,4823.037406,-1.9817
3352,8.510176,24,3.6,12497.916016,11711.398075,-1.5124
3352,8.510176,26,3.9,10415.09082,10090.472355,-1.9296
3352,8.510176,26,3.9,8540.496094,4823.037406,-1.9817
3353,8.513723,24,3.6,12497.916016,11711.398075,-1.5124
3353,8.513723,26,3.9,10415.09082,10090.472355,-1.9296
3353,8.513723,26,3.9,8540.496094,4823.037406,-1.9817
3354,8.517271,24,3.6,12497.916016,11711.398075,-1.5124
