frame_idx,timestamp_s,tap_idx,range_m,magnitude,threshold,range_rate_m_s
5092,10.078308,16,2.4,67098.296875,55091.493049,-1.2226
5092,10.078308,15,2.25,29531.386719,17594.811915,-1.3289
5093,10.079862,16,2.4,67098.296875,55091.493049,-1.2226
5093,10.079862,15,2.25,29531.386719,17594.811915,-1.3289
5094,10.081416,16,2.4,67098.296875,55091.493049,-1.2226
5094,10.081416,15,2.25,29531.386719,17594.811915,-1.3289
5095,10.082802,16,2.4,67098.296875,55091.493049,-1.2226
5095,10.082802,15,2.25,29531.386719,17594.811915,-1.3289
5096,10.084188,16,2.4,67098.296875,55091.493049,-1.2226
5096,10.084188,15,2.25,29531.386719,17594.811915,-1.3289
5097,10.085574,16,2.4,67098.296875,55091.493049,-1.2226
5097,10.085574,15,2.25,29531.386719,17594.811915,-1.3289
5098,10.086961,16,2.4,67098.296875,55091.493049,-1.2226
5098,10.086961,15,2.25,29531.386719,17594.811915,-1.3289
5099,10.089263,16,2.4,67098.296875,55091.493049,-1.2226
5099,10.089263,15,2.25,29531.386719,17594.811915,-1.3289
5100,10.091566,16,2.4,67098.296875,55091.493049,-1.2226
5100,10.091566,15,2.25,29531.386719,17594.811915,-1.3289
5101,10.093869,16,2.4,67098.296875,55091.493049,-1.2226
5101,10.093869,15,2.25,29531.386719,17594.811915,-1.3289
5102,10.096172,16,2.4,67098.296875,55091.493049,-1.2226
5102,10.096172,15,2.25,29531.386719,17594.811915,-1.3289
5103,10.097563,16,2.4,67098.296875,55091.493049,-1.2226
5103,10.097563,15,2.25,29531.386719,17594.811915,-1.3289
5104,10.098954,16,2.4,67098.296875,55091.493049,-1.2226
5104,10.098954,15,2.25,29531.386719,17594.811915,-1.3289
5105,10.100346,16,2.4,67098.296875,55091.493049,-1.2226
5105,10.100346,15,2.25,29531.386719,17594.811915,-1.3289
5106,10.101737,16,2.4,67098.296875,55091.493049,-1.2226
5106,10.101737,15,2.25,29531.386719,17594.811915,-1.3289
5107,10.10504,16,2.4,67098.296875,55091.493049,-1.2226
5107,10.10504,15,2.25,29531.386719,17594.811915,-1.3289
5108,10.108342,16,2.4,67098.296875,55091.493049,-1.2226
5108,10.108342,15,2.25,29531.386719,17594.811915,-1.3289
5109,10.111645,16,2.4,67098.296875,55091.493049,-1.2226
5109,10.111645,15,2.25,29531.386719,17594.811915,-1.3289
5110,10.114948,16,2.4,67098.296875,55091.493049,-1.2226
5110,10.114948,15,2.25,29531.386719,17594.811915,-1.3289
5111,10.115919,16,2.4,67098.296875,55091.493049,-1.2226
5111,10.115919,15,2.25,29531.386719,17594.811915,-1.3289
5112,10.116891,16,2.4,67098.296875,55091.493049,-1.2226
5112,10.116891,15,2.25,29531.386719,17594.811915,-1.3289
5113,10.117862,16,2.4,67098.296875,55091.493049,-1.2226
5113,10.117862,15,2.25,29531.386719,17594.811915,-1.3289
5114,10.118834,16,2.4,67098.296875,55091.493049,-1.2226
5114,10.118834,15,2.25,29531.386719,17594.811915,-1.3289
5115,10.120063,16,2.4,67098.296875,55091.493049,-1.2226
5115,10.120063,15,2.25,29531.386719,17594.811915,-1.3289
5116,10.121292,16,2.4,67098.296875,55091.493049,-1.2226
5116,10.121292,15,2.25,29531.386719,17594.811915,-1.3289
5117,10.122521,16,2.4,67098.296875,55091.493049,-1.2226
5117,10.122521,15,2.25,29531.386719,17594.811915,-1.3289
5118,10.12375,16,2.4,67098.296875,55091.493049,-1.2226
5118,10.12375,15,2.25,29531.386719,17594.811915,-1.3289
5119,10.125207,16,2.4,67098.296875,55091.493049,-1.2226
5119,10.125207,15,2.25,29531.386719,17594.811915,-1.3289
5120,10.126664,16,2.4,29872.501953,24275.763021,-1.2757
5121,10.128121,16,2.4,29872.501953,24275.763021,-1.2757
5122,10.129578,16,2.4,29872.501953,24275.763021,-1.2757
5123,10.1334,16,2.4,29872.501953,24275.763021,-1.2757
5124,10.137222,16,2.4,29872.501953,24275.763021,-1.2757
5125,10.141044,16,2.4,29872.501953,24275.763021,-1.2757
5126,10.144866,16,2.4,29872.501953,24275.763021,-1.2757
5127,10.145836,16,2.4,29872.501953,24275.763021,-1.2757
5128,10.146805,16,2.4,29872.501953,24275.763021,-1.2757
5129,10.147774,16,2.4,29872.501953,24275.763021,-1.2757
5130,10.148744,16,2.4,29872.501953,24275.763021,-1.2757
5131,10.149925,16,2.4,29872.501953,24275.763021,-1.2757
5132,10.151106,16,2.4,29872.501953,24275.763021,-1.2757
5133,10.152287,16,2.4,29872.501953,24275.763021,-1.2757
5134,10.153467,16,2.4,29872.501953,24275.763021,-1.2757
5135,10.164613,16,2.4,29872.501953,24275.763021,-1.2757
5136,10.175758,16,2.4,29872.501953,24275.763021,-1.2757
5137,10.176862,16,2.4,29872.501953,24275.763021,-1.2757
5138,10.177965,16,2.4,29872.501953,24275.763021,-1.2757
5139,10.179069,16,2.4,29872.501953,24275.763021,-1.2757
5140,10.180172,16,2.4,29872.501953,24275.763021,-1.2757
5141,10.181586,16,2.4,29872.501953,24275.763021,-1.2757
5142,10.183,16,2.4,29872.501953,24275.763021,-1.2757
5143,10.184414,16,2.4,29872.501953,24275.763021,-1.2757
5144,10.185828,16,2.4,29872.501953,24275.763021,-1.2757
5145,10.203244,16,2.4,29872.501953,24275.763021,-1.2757
5146,10.22066,16,2.4,29872.501953,24275.763021,-1.2757
5147,10.238076,16,2.4,29872.501953,24275.763021,-1.2757
5148,10.255492,16,2.4,29872.501953,24275.763021,-1.2757
5149,10.257937,16,2.4,29872.501953,24275.763021,-1.2757
5150,10.260382,16,2.4,29872.501953,24275.763021,-1.2757
5151,10.262827,16,2.4,29872.501953,24275.763021,-1.2757
5152,10.265271,16,2.4,29872.501953,24275.763021,-1.2757
5153,10.266704,16,2.4,29872.501953,24275.763021,-1.2757
5154,10.268136,16,2.4,29872.501953,24275.763021,-1.2757
5155,10.269569,16,2.4,29872.501953,24275.763021,-1.2757
5156,10.271001,16,2.4,29872.501953,24275.763021,-1.2757
5157,10.272608,16,2.4,29872.501953,24275.763021,-1.2757
5158,10.274215,16,2.4,29872.501953,24275.763021,-1.2757
5159,10.275822,16,2.4,29872.501953,24275.763021,-1.2757
5160,10.277429,16,2.4,29872.501953,24275.763021,-1.2757
5161,10.279566,16,2.4,29872.501953,24275.763021,-1.2757
5162,10.281703,16,2.4,29872.501953,24275.763021,-1.2757
5163,10.28384,16,2.4,29872.501953,24275.763021,-1.2757
5164,10.285977,16,2.4,29872.501953,24275.763021,-1.2757
5165,10.288478,16,2.4,29872.501953,24275.763021,-1.2757
5166,10.29098,16,2.4,29872.501953,24275.763021,-1.2757
5167,10.293482,16,2.4,29872.501953,24275.763021,-1.2757
5168,10.295983,16,2.4,29872.501953,24275.763021,-1.2757
5169,10.29715,16,2.4,29872.501953,24275.763021,-1.2757
5170,10.298317,16,2.4,29872.501953,24275.763021,-1.2757
5171,10.299484,16,2.4,29872.501953,24275.763021,-1.2757
5172,10.300651,16,2.4,29872.501953,24275.763021,-1.2757
5173,10.302502,16,2.4,29872.501953,24275.763021,-1.2757
5174,10.304354,16,2.4,29872.501953,24275.763021,-1.2757
5175,10.306206,16,2.4,29872.501953,24275.763021,-1.2757
5176,10.308057,16,2.4,29872.501953,24275.763021,-1.2757
5177,10.310392,16,2.4,29872.501953,24275.763021,-1.2757
5178,10.312726,16,2.4,29872.501953,24275.763021,-1.2757
5179,10.31506,16,2.4,29872.501953,24275.763021,-1.2757
5180,10.317395,16,2.4,29872.501953,24275.763021,-1.2757
5181,10.322329,16,2.4,29872.501953,24275.763021,-1.2757
5182,10.327263,16,2.4,29872.501953,24275.763021,-1.2757
5183,10.332197,16,2.4,29872.501953,24275.763021,-1.2757
5184,10.337132,18,2.7,13467.331055,12607.941753,-1.4352
5185,10.339267,18,2.7,13467.331055,12607.941753,-1.4352
5186,10.341401,18,2.7,13467.331055,12607.941753,-1.4352
5187,10.343536,18,2.7,13467.331055,12607.941753,-1.4352
5188,10.345671,18,2.7,13467.331055,12607.941753,-1.4352
5189,10.348293,18,2.7,13467.331055,12607.941753,-1.4352
5190,10.350915,18,2.7,13467.331055,12607.941753,-1.4352
5191,10.353537,18,2.7,13467.331055,12607.941753,-1.4352
5192,10.356159,18,2.7,13467.331055,12607.941753,-1.4352
5193,10.358433,18,2.7,13467.331055,12607.941753,-1.4352
5194,10.360706,18,2.7,13467.331055,12607.941753,-1.4352
5195,10.3615,18,2.7,13467.331055,12607.941753,-1.4352
5196,10.362293,18,2.7,13467.331055,12607.941753,-1.4352
5197,10.363087,18,2.7,13467.331055,12607.941753,-1.4352
5198,10.363881,18,2.7,13467.331055,12607.941753,-1.4352
5199,10.36499,18,2.7,13467.331055,12607.941753,-1.4352
5200,10.366099,18,2.7,13467.331055,12607.941753,-1.4352
5201,10.367208,18,2.7,13467.331055,12607.941753,-1.4352
5202,10.368316,18,2.7,13467.331055,12607.941753,-1.4352
5203,10.369592,18,2.7,13467.331055,12607.941753,-1.4352
5204,10.370869,18,2.7,13467.331055,12607.941753,-1.4352
5205,10.372145,18,2.7,13467.331055,12607.941753,-1.4352
5206,10.373422,18,2.7,13467.331055,12607.941753,-1.4352
5207,10.374319,18,2.7,13467.331055,12607.941753,-1.4352
5208,10.375217,18,2.7,13467.331055,12607.941753,-1.4352
5209,10.376114,18,2.7,13467.331055,12607.941753,-1.4352
5210,10.377012,18,2.7,13467.331055,12607.941753,-1.4352
5211,10.377781,18,2.7,13467.331055,12607.941753,-1.4352
5212,10.37855,18,2.7,13467.331055,12607.941753,-1.4352
5213,10.379318,18,2.7,13467.331055,12607.941753,-1.4352
5214,10.380087,18,2.7,13467.331055,12607.941753,-1.4352
5215,10.38056,18,2.7,13467.331055,12607.941753,-1.4352
5216,10.381034,18,2.7,13467.331055,12607.941753,-1.4352
5217,10.381507,18,2.7,13467.331055,12607.941753,-1.4352
5218,10.38198,18,2.7,13467.331055,12607.941753,-1.4352
5219,10.385167,18,2.7,13467.331055,12607.941753,-1.4352
5220,10.388355,18,2.7,13467.331055,12607.941753,-1.4352
5221,10.391542,18,2.7,13467.331055,12607.941753,-1.4352
5222,10.394729,18,2.7,13467.331055,12607.941753,-1.4352
5223,10.395425,18,2.7,13467.331055,12607.941753,-1.4352
5224,10.396121,18,2.7,13467.331055,12607.941753,-1.4352
5225,10.396816,18,2.7,13467.331055,12607.941753,-1.4352
5226,10.397512,18,2.7,13467.331055,12607.941753,-1.4352
5227,10.399243,18,2.7,13467.331055,12607.941753,-1.4352
5228,10.400975,18,2.7,13467.331055,12607.941753,-1.4352
5229,10.402706,18,2.7,13467.331055,12607.941753,-1.4352
5230,10.404438,18,2.7,13467.331055,12607.941753,-1.4352
5231,10.406988,18,2.7,13467.331055,12607.941753,-1.4352
5232,10.409539,18,2.7,13467.331055,12607.941753,-1.4352
5233,10.41209,18,2.7,13467.331055,12607.941753,-1.4352
5234,10.41464,18,2.7,13467.331055,12607.941753,-1.4352
5235,10.417177,18,2.7,13467.331055,12607.941753,-1.4352
5236,10.419714,18,2.7,13467.331055,12607.941753,-1.4352
5237,10.422251,18,2.7,13467.331055,12607.941753,-1.4352
5238,10.424788,18,2.7,13467.331055,12607.941753,-1.4352
5239,10.42535,18,2.7,13467.331055,12607.941753,-1.4352
5240,10.425912,18,2.7,13467.331055,12607.941753,-1.4352
5241,10.426473,18,2.7,13467.331055,12607.941753,-1.4352
5242,10.427035,18,2.7,13467.331055,12607.941753,-1.4352
5243,10.427676,18,2.7,13467.331055,12607.941753,-1.4352
5244,10.428317,18,2.7,13467.331055,12607.941753,-1.4352
5245,10.432407,18,2.7,13467.331055,12607.941753,-1.4352
5246,10.436496,18,2.7,13467.331055,12607.941753,-1.4352
5247,10.440586,18,2.7,13467.331055,12607.941753,-1.4352
5312,10.559415,20,3.0,37761.015625,28393.05263,-1.3289
5312,10.559415,20,3.0,24774.806641,18943.472848,-1.2226
5312,10.559415,35,5.25,858.024353,633.847966,3.3488
5313,10.561974,20,3.0,37761.015625,28393.05263,-1.3289
5313,10.561974,20,3.0,24774.806641,18943.472848,-1.2226
5313,10.561974,35,5.25,858.024353,633.847966,3.3488
5314,10.564533,20,3.0,37761.015625,28393.05263,-1.3289
5314,10.564533,20,3.0,24774.806641,18943.472848,-1.2226
5314,10.564533,35,5.25,858.024353,633.847966,3.3488
5315,10.565085,20,3.0,37761.015625,28393.05263,-1.3289
5315,10.565085,20,3.0,24774.806641,18943.472848,-1.2226
5315,10.565085,35,5.25,858.024353,633.847966,3.3488
5316,10.565636,20,3.0,37761.015625,28393.05263,-1.3289
5316,10.565636,20,3.0,24774.806641,18943.472848,-1.2226
5316,10.565636,35,5.25,858.024353,633.847966,3.3488
5317,10.566188,20,3.0,37761.015625,28393.05263,-1.3289
5317,10.566188,20,3.0,24774.806641,18943.472848,-1.2226
5317,10.566188,35,5.25,858.024353,633.847966,3.3488
5318,10.566739,20,3.0,37761.015625,28393.05263,-1.3289
5318,10.566739,20,3.0,24774.806641,18943.472848,-1.2226
5318,10.566739,35,5.25,858.024353,633.847966,3.3488
5319,10.568627,20,3.0,37761.015625,28393.05263,-1.3289
5319,10.568627,20,3.0,24774.806641,18943.472848,-1.2226
5319,10.568627,35,5.25,858.024353,633.847966,3.3488
5320,10.570515,20,3.0,37761.015625,28393.05263,-1.3289
5320,10.570515,20,3.0,24774.806641,18943.472848,-1.2226
5320,10.570515,35,5.25,858.024353,633.847966,3.3488
5321,10.572403,20,3.0,37761.015625,28393.05263,-1.3289
5321,10.572403,20,3.0,24774.806641,18943.472848,-1.2226
5321,10.572403,35,5.25,858.024353,633.847966,3.3488
5322,10.574291,20,3.0,37761.015625,28393.05263,-1.3289
5322,10.574291,20,3.0,24774.806641,18943.472848,-1.2226
5322,10.574291,35,5.25,858.024353,633.847966,3.3488
5323,10.576784,20,3.0,37761.015625,28393.05263,-1.3289
5323,10.576784,20,3.0,24774.806641,18943.472848,-1.2226
5323,10.576784,35,5.25,858.024353,633.847966,3.3488
5324,10.579277,20,3.0,37761.015625,28393.05263,-1.3289
5324,10.579277,20,3.0,24774.806641,18943.472848,-1.2226
5324,10.579277,35,5.25,858.024353,633.847966,3.3488
5325,10.58177,20,3.0,37761.015625,28393.05263,-1.3289
5325,10.58177,20,3.0,24774.806641,18943.472848,-1.2226
5325,10.58177,35,5.25,858.024353,633.847966,3.3488
5326,10.584263,20,3.0,37761.015625,28393.05263,-1.3289
5326,10.584263,20,3.0,24774.806641,18943.472848,-1.2226
5326,10.584263,35,5.25,858.024353,633.847966,3.3488
5327,10.586784,20,3.0,37761.015625,28393.05263,-1.3289
5327,10.586784,20,3.0,24774.806641,18943.472848,-1.2226
5327,10.586784,35,5.25,858.024353,633.847966,3.3488
5328,10.589305,20,3.0,37761.015625,28393.05263,-1.3289
5328,10.589305,20,3.0,24774.806641,18943.472848,-1.2226
5328,10.589305,35,5.25,858.024353,633.847966,3.3488
5329,10.591826,20,3.0,37761.015625,28393.05263,-1.3289
5329,10.591826,20,3.0,24774.806641,18943.472848,-1.2226
5329,10.591826,35,5.25,858.024353,633.847966,3.3488
5330,10.594347,20,3.0,37761.015625,28393.05263,-1.3289
5330,10.594347,20,3.0,24774.806641,18943.472848,-1.2226
5330,10.594347,35,5.25,858.024353,633.847966,3.3488
5331,10.59499,20,3.0,37761.015625,28393.05263,-1.3289
5331,10.59499,20,3.0,24774.806641,18943.472848,-1.2226
5331,10.59499,35,5.25,858.024353,633.847966,3.3488
5332,10.595633,20,3.0,37761.015625,28393.05263,-1.3289
5332,10.595633,20,3.0,24774.806641,18943.472848,-1.2226
5332,10.595633,35,5.25,858.024353,633.847966,3.3488
5333,10.596276,20,3.0,37761.015625,28393.05263,-1.3289
5333,10.596276,20,3.0,24774.806641,18943.472848,-1.2226
5333,10.596276,35,5.25,858.024353,633.847966,3.3488
5334,10.596919,20,3.0,37761.015625,28393.05263,-1.3289
5334,10.596919,20,3.0,24774.806641,18943.472848,-1.2226
5334,10.596919,35,5.25,858.024353,633.847966,3.3488
5335,10.598741,20,3.0,37761.015625,28393.05263,-1.3289
5335,10.598741,20,3.0,24774.806641,18943.472848,-1.2226
5335,10.598741,35,5.25,858.024353,633.847966,3.3488
5336,10.600563,20,3.0,37761.015625,28393.05263,-1.3289
5336,10.600563,20,3.0,24774.806641,18943.472848,-1.2226
5336,10.600563,35,5.25,858.024353,633.847966,3.3488
5337,10.602385,20,3.0,37761.015625,28393.05263,-1.3289
5337,10.602385,20,3.0,24774.806641,18943.472848,-1.2226
5337,10.602385,35,5.25,858.024353,633.847966,3.3488
5338,10.604207,20,3.0,37761.015625,28393.05263,-1.3289
5338,10.604207,20,3.0,24774.806641,18943.472848,-1.2226
5338,10.604207,35,5.25,858.024353,633.847966,3.3488
5339,10.607001,20,3.0,37761.015625,28393.05263,-1.3289
5339,10.607001,20,3.0,24774.806641,18943.472848,-1.2226
5339,10.607001,35,5.25,858.024353,633.847966,3.3488
5340,10.609794,20,3.0,37761.015625,28393.05263,-1.3289
5340,10.609794,20,3.0,24774.806641,18943.472848,-1.2226
5340,10.609794,35,5.25,858.024353,633.847966,3.3488
5341,10.612587,20,3.0,37761.015625,28393.05263,-1.3289
5341,10.612587,20,3.0,24774.806641,18943.472848,-1.2226
5341,10.612587,35,5.25,858.024353,633.847966,3.3488
5342,10.615381,20,3.0,37761.015625,28393.05263,-1.3289
5342,10.615381,20,3.0,24774.806641,18943.472848,-1.2226
5342,10.615381,35,5.25,858.024353,633.847966,3.3488
5343,10.617135,20,3.0,37761.015625,28393.05263,-1.3289
5343,10.617135,20,3.0,24774.806641,18943.472848,-1.2226
5343,10.617135,35,5.25,858.024353,633.847966,3.3488
5344,10.618888,20,3.0,37761.015625,28393.05263,-1.3289
5344,10.618888,20,3.0,24774.806641,18943.472848,-1.2226
5344,10.618888,35,5.25,858.024353,633.847966,3.3488
5345,10.620139,20,3.0,37761.015625,28393.05263,-1.3289
5345,10.620139,20,3.0,24774.806641,18943.472848,-1.2226
5345,10.620139,35,5.25,858.024353,633.847966,3.3488
5346,10.62139,20,3.0,37761.015625,28393.05263,-1.3289
5346,10.62139,20,3.0,24774.806641,18943.472848,-1.2226
5346,10.62139,35,5.25,858.024353,633.847966,3.3488
5347,10.622641,20,3.0,37761.015625,28393.05263,-1.3289
5347,10.622641,20,3.0,24774.806641,18943.472848,-1.2226
5347,10.622641,35,5.25,858.024353,633.847966,3.3488
5348,10.623893,20,3.0,37761.015625,28393.05263,-1.3289
5348,10.623893,20,3.0,24774.806641,18943.472848,-1.2226
5348,10.623893,35,5.25,858.024353,633.847966,3.3488
5349,10.626942,20,3.0,37761.015625,28393.05263,-1.3289
5349,10.626942,20,3.0,24774.806641,18943.472848,-1.2226
5349,10.626942,35,5.25,858.024353,633.847966,3.3488
5350,10.629991,20,3.0,37761.015625,28393.05263,-1.3289
5350,10.629991,20,3.0,24774.806641,18943.472848,-1.2226
5350,10.629991,35,5.25,858.024353,633.847966,3.3488
5351,10.63304,20,3.0,37761.015625,28393.05263,-1.3289
5351,10.63304,20,3.0,24774.806641,18943.472848,-1.2226
5351,10.63304,35,5.25,858.024353,633.847966,3.3488
5352,10.63609,20,3.0,37761.015625,28393.05263,-1.3289
5352,10.63609,20,3.0,24774.806641,18943.472848,-1.2226
5352,10.63609,35,5.25,858.024353,633.847966,3.3488
5353,10.637311,20,3.0,37761.015625,28393.05263,-1.3289
5353,10.637311,20,3.0,24774.806641,18943.472848,-1.2226
5353,10.637311,35,5.25,858.024353,633.847966,3.3488
5354,10.638532,20,3.0,37761.015625,28393.05263,-1.3289
5354,10.638532,20,3.0,24774.806641,18943.472848,-1.2226
5354,10.638532,35,5.25,858.024353,633.847966,3.3488
5355,10.639753,20,3.0,37761.015625,28393.05263,-1.3289
5355,10.639753,20,3.0,24774.806641,18943.472848,-1.2226
5355,10.639753,35,5.25,858.024353,633.847966,3.3488
5356,10.640975,20,3.0,37761.015625,28393.05263,-1.3289
5356,10.640975,20,3.0,24774.806641,18943.472848,-1.2226
5356,10.640975,35,5.25,858.024353,633.847966,3.3488
5357,10.642246,20,3.0,37761.015625,28393.05263,-1.3289
5357,10.642246,20,3.0,24774.806641,18943.472848,-1.2226
5357,10.642246,35,5.25,858.024353,633.847966,3.3488
5358,10.643519,20,3.0,37761.015625,28393.05263,-1.3289
5358,10.643519,20,3.0,24774.806641,18943.472848,-1.2226
5358,10.643519,35,5.25,858.024353,633.847966,3.3488
5359,10.644791,20,3.0,37761.015625,28393.05263,-1.3289
5359,10.644791,20,3.0,24774.806641,18943.472848,-1.2226
5359,10.644791,35,5.25,858.024353,633.847966,3.3488
5360,10.646063,20,3.0,37761.015625,28393.05263,-1.3289
5360,10.646063,20,3.0,24774.806641,18943.472848,-1.2226
5360,10.646063,35,5.25,858.024353,633.847966,3.3488
5361,10.648535,20,3.0,37761.015625,28393.05263,-1.3289
5361,10.648535,20,3.0,24774.806641,18943.472848,-1.2226
5361,10.648535,35,5.25,858.024353,633.847966,3.3488
5362,10.651006,20,3.0,37761.015625,28393.05263,-1.3289
5362,10.651006,20,3.0,24774.806641,18943.472848,-1.2226
5362,10.651006,35,5.25,858.024353,633.847966,3.3488
5363,10.653479,20,3.0,37761.015625,28393.05263,-1.3289
5363,10.653479,20,3.0,24774.806641,18943.472848,-1.2226
5363,10.653479,35,5.25,858.024353,633.847966,3.3488
5364,10.655951,20,3.0,37761.015625,28393.05263,-1.3289
5364,10.655951,20,3.0,24774.806641,18943.472848,-1.2226
5364,10.655951,35,5.25,858.024353,633.847966,3.3488
5365,10.657446,20,3.0,37761.015625,28393.05263,-1.3289
5365,10.657446,20,3.0,24774.806641,18943.472848,-1.2226
5365,10.657446,35,5.25,858.024353,633.847966,3.3488
5366,10.658941,20,3.0,37761.015625,28393.05263,-1.3289
5366,10.658941,20,3.0,24774.806641,18943.472848,-1.2226
5366,10.658941,35,5.25,858.024353,633.847966,3.3488
5367,10.660436,20,3.0,37761.015625,28393.05263,-1.3289
5367,10.660436,20,3.0,24774.806641,18943.472848,-1.2226
5367,10.660436,35,5.25,858.024353,633.847966,3.3488
5368,10.661931,20,3.0,37761.015625,28393.05263,-1.3289
5368,10.661931,20,3.0,24774.806641,18943.472848,-1.2226
5368,10.661931,35,5.25,858.024353,633.847966,3.3488
5369,10.665692,20,3.0,37761.015625,28393.05263,-1.3289
5369,10.665692,20,3.0,24774.806641,18943.472848,-1.2226
5369,10.665692,35,5.25,858.024353,633.847966,3.3488
5370,10.669453,20,3.0,37761.015625,28393.05263,-1.3289
5370,10.669453,20,3.0,24774.806641,18943.472848,-1.2226
5370,10.669453,35,5.25,858.024353,633.847966,3.3488
5371,10.673214,20,3.0,37761.015625,28393.05263,-1.3289
5371,10.673214,20,3.0,24774.806641,18943.472848,-1.2226
5371,10.673214,35,5.25,858.024353,633.847966,3.3488
5372,10.676975,20,3.0,37761.015625,28393.05263,-1.3289
5372,10.676975,20,3.0,24774.806641,18943.472848,-1.2226
5372,10.676975,35,5.25,858.024353,633.847966,3.3488
5373,10.678085,20,3.0,37761.015625,28393.05263,-1.3289
5373,10.678085,20,3.0,24774.806641,18943.472848,-1.2226
5373,10.678085,35,5.25,858.024353,633.847966,3.3488
5374,10.679196,20,3.0,37761.015625,28393.05263,-1.3289
5374,10.679196,20,3.0,24774.806641,18943.472848,-1.2226
5374,10.679196,35,5.25,858.024353,633.847966,3.3488
5375,10.680306,20,3.0,37761.015625,28393.05263,-1.3289
5375,10.680306,20,3.0,24774.806641,18943.472848,-1.2226
5375,10.680306,35,5.25,858.024353,633.847966,3.3488
5376,10.681416,20,3.0,32963.101562,30591.096093,-1.3289
5376,10.681416,21,3.15,18817.0,16920.11207,-1.4883
5376,10.681416,22,3.3,16319.053711,15955.691635,-1.5415
5376,10.681416,22,3.3,9651.679688,7926.252125,-1.701
5377,10.682249,20,3.0,32963.101562,30591.096093,-1.3289
5377,10.682249,21,3.15,18817.0,16920.11207,-1.4883
5377,10.682249,22,3.3,16319.053711,15955.691635,-1.5415
5377,10.682249,22,3.3,9651.679688,7926.252125,-1.701
5378,10.683082,20,3.0,32963.101562,30591.096093,-1.3289
5378,10.683082,21,3.15,18817.0,16920.11207,-1.4883
5378,10.683082,22,3.3,16319.053711,15955.691635,-1.5415
5378,10.683082,22,3.3,9651.679688,7926.252125,-1.701
5379,10.683915,20,3.0,32963.101562,30591.096093,-1.3289
5379,10.683915,21,3.15,18817.0,16920.11207,-1.4883
5379,10.683915,22,3.3,16319.053711,15955.691635,-1.5415
5379,10.683915,22,3.3,9651.679688,7926.252125,-1.701
5380,10.684748,20,3.0,32963.101562,30591.096093,-1.3289
5380,10.684748,21,3.15,18817.0,16920.11207,-1.4883
5380,10.684748,22,3.3,16319.053711,15955.691635,-1.5415
5380,10.684748,22,3.3,9651.679688,7926.252125,-1.701
5381,10.685461,20,3.0,32963.101562,30591.096093,-1.3289
5381,10.685461,21,3.15,18817.0,16920.11207,-1.4883
5381,10.685461,22,3.3,16319.053711,15955.691635,-1.5415
5381,10.685461,22,3.3,9651.679688,7926.252125,-1.701
5382,10.686173,20,3.0,32963.101562,30591.096093,-1.3289
5382,10.686173,21,3.15,18817.0,16920.11207,-1.4883
5382,10.686173,22,3.3,16319.053711,15955.691635,-1.5415
5382,10.686173,22,3.3,9651.679688,7926.252125,-1.701
5383,10.686886,20,3.0,32963.101562,30591.096093,-1.3289
5383,10.686886,21,3.15,18817.0,16920.11207,-1.4883
5383,10.686886,22,3.3,16319.053711,15955.691635,-1.5415
5383,10.686886,22,3.3,9651.679688,7926.252125,-1.701
5384,10.687598,20,3.0,32963.101562,30591.096093,-1.3289
5384,10.687598,21,3.15,18817.0,16920.11207,-1.4883
5384,10.687598,22,3.3,16319.053711,15955.691635,-1.5415
5384,10.687598,22,3.3,9651.679688,7926.252125,-1.701
5385,10.691951,20,3.0,32963.101562,30591.096093,-1.3289
5385,10.691951,21,3.15,18817.0,16920.11207,-1.4883
5385,10.691951,22,3.3,16319.053711,15955.691635,-1.5415
5385,10.691951,22,3.3,9651.679688,7926.252125,-1.701
5386,10.696304,20,3.0,32963.101562,30591.096093,-1.3289
5386,10.696304,21,3.15,18817.0,16920.11207,-1.4883
5386,10.696304,22,3.3,16319.053711,15955.691635,-1.5415
5386,10.696304,22,3.3,9651.679688,7926.252125,-1.701
5387,10.700656,20,3.0,32963.101562,30591.096093,-1.3289
5387,10.700656,21,3.15,18817.0,16920.11207,-1.4883
5387,10.700656,22,3.3,16319.053711,15955.691635,-1.5415
5387,10.700656,22,3.3,9651.679688,7926.252125,-1.701
5388,10.705009,20,3.0,32963.101562,30591.096093,-1.3289
5388,10.705009,21,3.15,18817.0,16920.11207,-1.4883
5388,10.705009,22,3.3,16319.053711,15955.691635,-1.5415
5388,10.705009,22,3.3,9651.679688,7926.252125,-1.701
5389,10.706033,20,3.0,32963.101562,30591.096093,-1.3289
5389,10.706033,21,3.15,18817.0,16920.11207,-1.4883
5389,10.706033,22,3.3,16319.053711,15955.691635,-1.5415
5389,10.706033,22,3.3,9651.679688,7926.252125,-1.701
5390,10.707057,20,3.0,32963.101562,30591.096093,-1.3289
5390,10.707057,21,3.15,18817.0,16920.11207,-1.4883
5390,10.707057,22,3.3,16319.053711,15955.691635,-1.5415
5390,10.707057,22,3.3,9651.679688,7926.252125,-1.701
5391,10.708081,20,3.0,32963.101562,30591.096093,-1.3289
5391,10.708081,21,3.15,18817.0,16920.11207,-1.4883
5391,10.708081,22,3.3,16319.053711,15955.691635,-1.5415
5391,10.708081,22,3.3,9651.679688,7926.252125,-1.701
5392,10.709105,20,3.0,32963.101562,30591.096093,-1.3289
5392,10.709105,21,3.15,18817.0,16920.11207,-1.4883
5392,10.709105,22,3.3,16319.053711,15955.691635,-1.5415
